(0.0),2.583375E7,2.583375E7,2.583375E7,2.583375E7,2.5833748E7,2.5833748E7,2.583375E7,2.5833748E7,
(0.9765625),1.1061327E7,1.1061327E7,1.1061327E7,1.1061327E7,1.1061327E7,1.1061327E7,1.1061327E7,1.1061327E7,
(1.953125),29049.375,29049.375,29049.375,29049.375,29049.341796875,29049.341796875,29049.375,29049.341796875,
(2.9296875),10874.05859375,10874.05859375,10874.05859375,10874.05859375,10874.1201171875,10874.1201171875,10874.05859375,10874.1201171875,
(3.90625),5795.99462890625,5795.99462890625,5795.99462890625,5795.99462890625,5795.79931640625,5795.79931640625,5795.99462890625,5795.79931640625,
(4.8828125),3620.832763671875,3620.832763671875,3620.832763671875,3620.832763671875,3620.847900390625,3620.847900390625,3620.832763671875,3620.847900390625,
(5.859375),2481.974365234375,2481.974365234375,2481.974365234375,2481.974365234375,2482.014404296875,2482.014404296875,2481.974365234375,2482.014404296875,
(6.8359375),1808.0830078125,1808.0830078125,1808.0830078125,1808.0830078125,1807.9237060546875,1807.9237060546875,1808.0830078125,1807.9237060546875,
(7.8125),1377.92236328125,1377.92236328125,1377.92236328125,1377.92236328125,1377.8699951171875,1377.8699951171875,1377.92236328125,1377.8699951171875,
(8.7890625),1084.1549072265625,1084.1549072265625,1084.1549072265625,1084.1549072265625,1084.3359375,1084.3359375,1084.1549072265625,1084.3359375,
(9.765625),876.1100463867188,876.1100463867188,876.1100463867188,876.1100463867188,876.1048583984375,876.1048583984375,876.1100463867188,876.1048583984375,
(10.7421875),722.1224975585938,722.1224975585938,722.1224975585938,722.1224975585938,722.1594848632812,722.1594848632812,722.1224975585938,722.1594848632812,
(11.71875),605.6494750976562,605.6494750976562,605.6494750976562,605.6494750976562,605.8577880859375,605.8577880859375,605.6494750976562,605.8577880859375,
(12.6953125),515.1826171875,515.1826171875,515.1826171875,515.1826171875,515.1513671875,515.1513671875,515.1826171875,515.1513671875,
(13.671875),443.69317626953125,443.69317626953125,443.69317626953125,443.69317626953125,443.65850830078125,443.65850830078125,443.69317626953125,443.65850830078125,
(14.6484375),384.79510498046875,384.79510498046875,384.79510498046875,384.79510498046875,384.6435241699219,384.6435241699219,384.79510498046875,384.6435241699219,
(15.625),338.7099304199219,338.7099304199219,338.7099304199219,338.7099304199219,338.703857421875,338.703857421875,338.7099304199219,338.703857421875,
(16.6015625),299.6438903808594,299.6438903808594,299.6438903808594,299.6438903808594,299.5013427734375,299.5013427734375,299.6438903808594,299.5013427734375,
(17.578125),266.9165954589844,266.9165954589844,266.9165954589844,266.9165954589844,266.89990234375,266.89990234375,266.9165954589844,266.89990234375,
(18.5546875),239.2154998779297,239.2154998779297,239.2154998779297,239.2154998779297,239.22850036621094,239.22850036621094,239.2154998779297,239.22850036621094,
(19.53125),215.73365783691406,215.73365783691406,215.73365783691406,215.73365783691406,215.7289276123047,215.7289276123047,215.73365783691406,215.7289276123047,
(20.5078125),195.29241943359375,195.29241943359375,195.29241943359375,195.29241943359375,195.35084533691406,195.35084533691406,195.29241943359375,195.35084533691406,
(21.484375),177.8378448486328,177.8378448486328,177.8378448486328,177.8378448486328,177.7552947998047,177.7552947998047,177.8378448486328,177.7552947998047,
(22.4609375),161.78964233398438,161.78964233398438,161.78964233398438,161.78964233398438,161.9936981201172,161.9936981201172,161.78964233398438,161.9936981201172,
