-29, -187500.00, -154296.06, -187371.08, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-28, -187500.00, -154374.92, -187370.34, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-27, -187500.00, -154454.38, -187370.72, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-26, -187500.00, -154539.30, -187377.06, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-25, -187500.00, -154623.03, -187382.31, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-24, -187500.00, -154701.92, -187382.23, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-23, -187500.00, -154780.94, -187381.95, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-22, -187500.00, -154865.19, -187387.38, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-21, -187500.00, -154948.69, -187392.78, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-20, -187500.00, -155027.75, -187392.89, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-19, -187500.00, -155106.27, -187391.73, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-18, -187500.00, -155190.16, -187395.81, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-17, -187500.00, -155275.42, -187401.97, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-16, -187500.00, -155356.81, -187403.75, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-15, -187500.00, -155435.55, -187402.97, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-14, -187500.00, -155517.92, -187407.05, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-13, -187500.00, -155602.80, -187412.81, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-12, -187500.00, -155683.91, -187415.38, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-11, -187500.00, -155762.56, -187413.70, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-10, -187500.00, -155844.22, -187416.66, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-9, -187500.00, -155929.23, -187423.05, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-8, -187500.00, -156012.00, -187426.23, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-7, -187500.00, -156090.14, -187424.88, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-6, -187500.00, -156169.31, -187426.06, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-5, -187500.00, -156254.13, -187432.19, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-4, -187500.00, -156337.83, -187435.66, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-3, -187500.00, -156416.19, -187434.89, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-2, -187500.00, -156494.83, -187435.00, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
-1, -187500.00, -156579.19, -187440.80, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
0, -187500.00, -156662.73, -187445.39, -187500.00, 187499.98, 187499.98, -187500.00, 187499.98
